,addr,busiNm,powerType,stat,statNm
1143,"서울특별시 서초구 신반포로 270 (반포동, 반포자이아파트)",에버온,,9,반포자이아파트11
1144,"서울특별시 서초구 신반포로 270 (반포동, 반포자이아파트)",에버온,,9,반포자이아파트12
1145,"서울특별시 서초구 신반포로 270 (반포동, 반포자이아파트)",에버온,,9,반포자이아파트12
1146,"서울특별시 서초구 신반포로 270 (반포동, 반포자이아파트)",에버온,,9,반포자이아파트12
1147,"서울특별시 서초구 신반포로 270 (반포동, 반포자이아파트)",에버온,,9,반포자이아파트13
1148,"서울특별시 서초구 신반포로 270 (반포동, 반포자이아파트)",에버온,,9,반포자이아파트13
1149,"서울특별시 서초구 신반포로 270 (반포동, 반포자이아파트)",에버온,,9,반포자이아파트13
1150,"서울특별시 서초구 신반포로 270 (반포동, 반포자이아파트)",에버온,,9,반포자이아파트14
1151,"서울특별시 서초구 신반포로 270 (반포동, 반포자이아파트)",에버온,,9,반포자이아파트14
1152,"서울특별시 서초구 신반포로 270 (반포동, 반포자이아파트)",에버온,,9,반포자이아파트14
1153,"서울특별시 서초구 신반포로 270 (반포동, 반포자이아파트)",에버온,,9,반포자이아파트15
1154,"서울특별시 서초구 신반포로 270 (반포동, 반포자이아파트)",에버온,,9,반포자이아파트15
1155,"서울특별시 서초구 신반포로 270 (반포동, 반포자이아파트)",에버온,,9,반포자이아파트15
1156,"서울특별시 서초구 신반포로 270 (반포동, 반포자이아파트)",에버온,,9,반포자이아파트16
1157,"서울특별시 서초구 신반포로 270 (반포동, 반포자이아파트)",에버온,,9,반포자이아파트16
1158,"서울특별시 서초구 신반포로 270 (반포동, 반포자이아파트)",에버온,,9,반포자이아파트16
1159,"서울특별시 서초구 신반포로 270 (반포동, 반포자이아파트)",에버온,,9,반포자이아파트17
1160,"서울특별시 서초구 신반포로 270 (반포동, 반포자이아파트)",에버온,,9,반포자이아파트17
1161,"서울특별시 서초구 신반포로 270 (반포동, 반포자이아파트)",에버온,,9,반포자이아파트17
1162,"서울특별시 서초구 신반포로 270 (반포동, 반포자이아파트)",에버온,,9,반포자이아파트18
1163,"서울특별시 서초구 신반포로 270 (반포동, 반포자이아파트)",에버온,,9,반포자이아파트18
1164,"서울특별시 서초구 신반포로 270 (반포동, 반포자이아파트)",에버온,,9,반포자이아파트18
1165,"서울특별시 성북구 북악산로 828 (정릉동, 정릉스카이쌍용아파트)",에버온,,2,정릉 스카이쌍용아파트1
1166,"서울특별시 성북구 북악산로 828 (정릉동, 정릉스카이쌍용아파트)",에버온,,2,정릉 스카이쌍용아파트1
1167,"서울특별시 성북구 북악산로 828 (정릉동, 정릉스카이쌍용아파트)",에버온,,2,정릉 스카이쌍용아파트2
1168,"서울특별시 성북구 북악산로 828 (정릉동, 정릉스카이쌍용아파트)",에버온,,2,정릉 스카이쌍용아파트2
1169,"서울특별시 강남구 압구정로48길 15 (신사동, 압구정대원칸타빌아파트)",에버온,,2,압구정 대원칸타빌아파트
1170,"서울특별시 동작구 양녕로 170 (상도동, 상도동 롯데캐슬비엔)",에버온,,2,롯데캐슬비엔아파트
1171,"서울특별시 강서구 방화대로47가길 22 (방화동, 방화4단지아파트)",에버온,,2,삼익삼환방화아파트1
1172,"서울특별시 강서구 방화대로47가길 22 (방화동, 방화4단지아파트)",에버온,,2,삼익삼환방화아파트1
1173,"서울특별시 강서구 방화대로47가길 22 (방화동, 방화4단지아파트)",에버온,,2,삼익삼환방화아파트2
1174,"서울특별시 강서구 방화대로47가길 22 (방화동, 방화4단지아파트)",에버온,,2,삼익삼환방화아파트2
1175,"서울특별시 강서구 방화대로47가길 22 (방화동, 방화4단지아파트)",에버온,,2,삼익삼환방화아파트2
1176,"서울특별시 강서구 방화대로47가길 22 (방화동, 방화4단지아파트)",에버온,,2,삼익삼환방화아파트3
1177,"서울특별시 강서구 방화대로47가길 22 (방화동, 방화4단지아파트)",에버온,,2,삼익삼환방화아파트3
1178,"서울특별시 강서구 방화대로47가길 22 (방화동, 방화4단지아파트)",에버온,,2,삼익삼환방화아파트4
1179,"서울특별시 강서구 방화대로47가길 22 (방화동, 방화4단지아파트)",에버온,,2,삼익삼환방화아파트4
1180,"서울특별시 동대문구 장안벚꽃로 107 (장안동, 장안현대홈타운)",에버온,,2,장안현대홈타운1
1181,"서울특별시 동대문구 장안벚꽃로 107 (장안동, 장안현대홈타운)",에버온,,2,장안현대홈타운1
1182,"서울특별시 동대문구 장안벚꽃로 107 (장안동, 장안현대홈타운)",에버온,,2,장안현대홈타운1
1183,"서울특별시 동대문구 장안벚꽃로 107 (장안동, 장안현대홈타운)",에버온,,2,장안현대홈타운1
1184,"서울특별시 동대문구 장안벚꽃로 107 (장안동, 장안현대홈타운)",에버온,,2,장안현대홈타운1
1185,"서울특별시 동대문구 장안벚꽃로 107 (장안동, 장안현대홈타운)",에버온,,2,장안현대홈타운1
1186,"서울특별시 동대문구 장안벚꽃로 107 (장안동, 장안현대홈타운)",에버온,,2,장안현대홈타운2
1187,"서울특별시 동대문구 장안벚꽃로 107 (장안동, 장안현대홈타운)",에버온,,2,장안현대홈타운2
1188,"서울특별시 동대문구 장안벚꽃로 107 (장안동, 장안현대홈타운)",에버온,,2,장안현대홈타운3
1189,"서울특별시 동대문구 장안벚꽃로 107 (장안동, 장안현대홈타운)",에버온,,2,장안현대홈타운3
1190,"서울특별시 동대문구 장안벚꽃로 107 (장안동, 장안현대홈타운)",에버온,,2,장안현대홈타운4
1191,"서울특별시 동대문구 장안벚꽃로 107 (장안동, 장안현대홈타운)",에버온,,2,장안현대홈타운4
1192,"서울특별시 동대문구 장안벚꽃로 107 (장안동, 장안현대홈타운)",에버온,,2,장안현대홈타운5
1193,"서울특별시 동대문구 장안벚꽃로 107 (장안동, 장안현대홈타운)",에버온,,2,장안현대홈타운5
1194,"서울특별시 동대문구 장안벚꽃로 107 (장안동, 장안현대홈타운)",에버온,,2,장안현대홈타운6
1195,"서울특별시 동대문구 장안벚꽃로 107 (장안동, 장안현대홈타운)",에버온,,2,장안현대홈타운6
1196,"서울특별시 동대문구 장안벚꽃로 107 (장안동, 장안현대홈타운)",에버온,,2,장안현대홈타운7
1197,"서울특별시 동대문구 장안벚꽃로 107 (장안동, 장안현대홈타운)",에버온,,2,장안현대홈타운7
1198,"서울특별시 동대문구 장안벚꽃로 107 (장안동, 장안현대홈타운)",에버온,,2,장안현대홈타운8
1199,"서울특별시 동대문구 장안벚꽃로 107 (장안동, 장안현대홈타운)",에버온,,2,장안현대홈타운8
1200,"서울특별시 종로구 송월길 99 (홍파동, 경희궁자이 2단지)",에버온,,2,경희궁자이2단지202동07번기둥
1201,"서울특별시 종로구 송월길 99 (홍파동, 경희궁자이 2단지)",에버온,,2,경희궁자이2단지202동07번기둥
1202,"서울특별시 종로구 송월길 99 (홍파동, 경희궁자이 2단지)",에버온,,2,경희궁자이2단지202동07번기둥
1203,"서울특별시 종로구 송월길 99 (홍파동, 경희궁자이 2단지)",에버온,,2,경희궁자이2단지202동23번기둥
1204,"서울특별시 종로구 송월길 99 (홍파동, 경희궁자이 2단지)",에버온,,2,경희궁자이2단지202동23번기둥
1205,"서울특별시 종로구 송월길 99 (홍파동, 경희궁자이 2단지)",에버온,,2,경희궁자이2단지202동23번기둥
1206,"서울특별시 종로구 송월길 99 (홍파동, 경희궁자이 2단지)",에버온,,2,경희궁자이2단지204동
1207,"서울특별시 종로구 송월길 99 (홍파동, 경희궁자이 2단지)",에버온,,2,경희궁자이2단지204동
1208,"서울특별시 종로구 송월길 99 (홍파동, 경희궁자이 2단지)",에버온,,2,경희궁자이2단지204동
1209,"서울특별시 종로구 송월길 99 (홍파동, 경희궁자이 2단지)",에버온,,2,경희궁자이2단지209동
1210,"서울특별시 종로구 송월길 99 (홍파동, 경희궁자이 2단지)",에버온,,2,경희궁자이2단지209동
1211,"서울특별시 종로구 송월길 99 (홍파동, 경희궁자이 2단지)",에버온,,2,경희궁자이2단지209동
1212,"서울특별시 종로구 송월길 99 (홍파동, 경희궁자이 2단지)",에버온,,2,경희궁자이2단지208동
1213,"서울특별시 종로구 송월길 99 (홍파동, 경희궁자이 2단지)",에버온,,2,경희궁자이2단지208동
1214,"서울특별시 서초구 서초대로65길 13-10 (서초동, 서초래미안아파트)",에버온,,2,서초래미안아파트
1215,"서울특별시 서초구 서초대로65길 13-10 (서초동, 서초래미안아파트)",에버온,,2,서초래미안아파트
1216,"서울특별시 서초구 서초대로65길 13-10 (서초동, 서초래미안아파트)",에버온,,2,서초래미안아파트
1217,"서울특별시 서초구 서초대로65길 13-10 (서초동, 서초래미안아파트)",에버온,,2,서초래미안아파트
1218,"서울특별시 서초구 서초대로65길 13-10 (서초동, 서초래미안아파트)",에버온,,2,서초래미안아파트
1219,"서울특별시 서초구 서초대로65길 13-10 (서초동, 서초래미안아파트)",에버온,,2,서초래미안아파트
1220,"서울특별시 동대문구 장한로 119 (장안동, 장안삼성쉐르빌)",에버온,,2,장안삼성쉐르빌아파트1
1221,"서울특별시 동대문구 장한로 119 (장안동, 장안삼성쉐르빌)",에버온,,2,장안삼성쉐르빌아파트1
1222,"서울특별시 동대문구 장한로 119 (장안동, 장안삼성쉐르빌)",에버온,,2,장안삼성쉐르빌아파트1
1223,"서울특별시 동대문구 장한로 119 (장안동, 장안삼성쉐르빌)",에버온,,2,장안삼성쉐르빌아파트2
1224,"서울특별시 동대문구 장한로 119 (장안동, 장안삼성쉐르빌)",에버온,,2,장안삼성쉐르빌아파트2
1225,"서울특별시 동대문구 장한로 119 (장안동, 장안삼성쉐르빌)",에버온,,2,장안삼성쉐르빌아파트2
1226,"서울특별시 은평구 진관2로 57-37 (진관동, 은평뉴타운우물골)",에버온,,2,우물골두산위브7단지1
1227,"서울특별시 은평구 진관2로 57-37 (진관동, 은평뉴타운우물골)",에버온,,2,우물골두산위브7단지1
1228,"서울특별시 은평구 진관2로 57-37 (진관동, 은평뉴타운우물골)",에버온,,9,우물골두산위브7단지1
1229,"서울특별시 은평구 진관2로 57-37 (진관동, 은평뉴타운우물골)",에버온,,2,우물골두산위브7단지1
1230,"서울특별시 은평구 진관2로 57-37 (진관동, 은평뉴타운우물골)",에버온,,2,우물골두산위브7단지2
1231,"서울특별시 은평구 진관2로 57-37 (진관동, 은평뉴타운우물골)",에버온,,2,우물골두산위브7단지2
1232,"서울특별시 은평구 진관2로 57-37 (진관동, 은평뉴타운우물골)",에버온,,2,우물골두산위브7단지3
1233,"서울특별시 은평구 진관2로 57-37 (진관동, 은평뉴타운우물골)",에버온,,2,우물골두산위브7단지3
1234,"서울특별시 용산구 한강대로43길 8 (한강로2가, 벽산메가트리움)",에버온,,2,한강로벽산메가트리움1
1235,"서울특별시 용산구 한강대로43길 8 (한강로2가, 벽산메가트리움)",에버온,,2,한강로벽산메가트리움1
1236,"서울특별시 용산구 한강대로43길 8 (한강로2가, 벽산메가트리움)",에버온,,2,한강로벽산메가트리움1
1237,"서울특별시 용산구 한강대로43길 8 (한강로2가, 벽산메가트리움)",에버온,,3,한강로벽산메가트리움2
1238,"서울특별시 용산구 한강대로43길 8 (한강로2가, 벽산메가트리움)",에버온,,2,한강로벽산메가트리움2
1239,"서울특별시 용산구 한강대로43길 8 (한강로2가, 벽산메가트리움)",에버온,,2,한강로벽산메가트리움2
1240,"서울특별시 용산구 한강대로43길 8 (한강로2가, 벽산메가트리움)",에버온,,2,한강로벽산메가트리움2
1241,"서울특별시 성북구 정릉로 307 (정릉동, 라온유 아파트)",에버온,,2,길음뉴타운10단지라온유아파트
1242,"서울특별시 성북구 정릉로 307 (정릉동, 라온유 아파트)",에버온,,2,길음뉴타운10단지라온유아파트
1243,"서울특별시 성북구 정릉로 307 (정릉동, 라온유 아파트)",에버온,,2,길음뉴타운10단지라온유아파트
1244,"서울특별시 강서구 마곡중앙로 36 (마곡동, 마곡엠밸리15단지)",에버온,,2,마곡엠밸리15단지1504동
1245,"서울특별시 강서구 마곡중앙로 36 (마곡동, 마곡엠밸리15단지)",에버온,,2,마곡엠밸리15단지1504동
