시군구,단지명,전용면적,계약년월,계약일,거래금액,층,건축년도,도로명,해제사유발생일
서울특별시 강서구 화곡동,탑건진선미,84.97,202101,22,64000 ,6,2005,초록마을로 166,
서울특별시 강서구 화곡동,탑건진선미,84.92,202102,10,59000 ,4,2005,초록마을로 166,
서울특별시 강서구 화곡동,탑건진선미,69.33,202103,18,49500 ,2,2005,초록마을로 166,
서울특별시 강서구 화곡동,태영그린(917-16),69.68,202103,10,23500 ,4,2004,곰달래로22길 14,
서울특별시 강서구 화곡동,태창네스트힐,82.35,202102,10,45000 ,4,2004,초록마을로 121,
서울특별시 강서구 화곡동,프라임팰리스(1024-23),83.78,202102,17,67500 ,5,2008,강서로33가길 86,
서울특별시 강서구 화곡동,해태드림타운,83.16,202101,23,48000 ,9,1997,강서로7길 28,
서울특별시 강서구 화곡동,현대그린,82.56,202102,2,39000 ,2,1997,곰달래로26길 15,
서울특별시 강서구 화곡동,화곡6차보람쉬움,84.98,202101,5,60000 ,3,2005,우장산로15길 47,
서울특별시 강서구 화곡동,화곡보람,84.51,202102,2,67000 ,2,2004,공항대로48길 12,
서울특별시 강서구 화곡동,화곡푸르지오,84.94,202101,18,94000 ,10,2002,화곡로13길 107,
서울특별시 강서구 화곡동,화곡푸르지오,84.914,202101,19,100000 ,5,2002,화곡로13길 107,
서울특별시 강서구 화곡동,화곡푸르지오,84.914,202102,15,93000 ,12,2002,화곡로13길 107,
서울특별시 강서구 화곡동,화곡한강,80.57,202101,20,33000 ,5,2007,화곡로31가길 18,
서울특별시 관악구 남현동,관악산대창센시티,84.9,202101,17,73500 ,10,2005,남현12길 21,
서울특별시 관악구 남현동,예성2차그린캐슬,84.1,202101,16,79500 ,5,2004,남현7길 3,
서울특별시 관악구 남현동,예성그린캐슬1차,84.81,202102,26,88000 ,4,2003,남현7길 20,
서울특별시 관악구 봉천동,e편한세상 서울대입구 1단지,84.93,202103,20,140000 ,18,2019,청룡10길 45,
서울특별시 관악구 봉천동,e편한세상 서울대입구 2단지,84.98,202101,6,105000 ,2,2019,청룡16길 43,
서울특별시 관악구 봉천동,e편한세상 서울대입구 2단지,84.95,202101,18,133000 ,8,2019,청룡16길 43,
서울특별시 관악구 봉천동,e편한세상 서울대입구 2단지,84.93,202102,4,128500 ,3,2019,청룡16길 43,
서울특별시 관악구 봉천동,갑을,80.7,202103,9,74000 ,3,1998,관악로5길 42,
서울특별시 관악구 봉천동,관악동부센트레빌,84.7,202103,9,103000 ,7,2004,은천로33길 5,
서울특별시 관악구 봉천동,관악드림(동아),84.96,202102,3,103000 ,24,2003,성현로 80,
서울특별시 관악구 봉천동,관악드림(동아),84.96,202102,20,110000 ,15,2003,성현로 80,
서울특별시 관악구 봉천동,관악드림(동아),84.96,202102,26,108000 ,8,2003,성현로 80,
서울특별시 관악구 봉천동,관악드림(동아),84.96,202103,2,100000 ,19,2003,성현로 80,
서울특별시 관악구 봉천동,관악드림(삼성),84.96,202102,3,92000 ,1,2003,성현로 80,
서울특별시 관악구 봉천동,관악드림(삼성),84.96,202102,6,100000 ,22,2003,성현로 80,
서울특별시 관악구 봉천동,관악드림(삼성),84.96,202102,17,103000 ,8,2003,성현로 80,
서울특별시 관악구 봉천동,관악드림(삼성),84.96,202103,13,106000 ,18,2003,성현로 80,
서울특별시 관악구 봉천동,관악드림(삼성),84.96,202103,20,107000 ,23,2003,성현로 80,
서울특별시 관악구 봉천동,관악파크푸르지오,74.87,202103,13,96000 ,2,2014,행운10길 21,
서울특별시 관악구 봉천동,관악파크푸르지오,84.99,202103,27,100500 ,8,2014,행운10길 21,
서울특별시 관악구 봉천동,관악푸르지오,84.75,202101,5,99500 ,14,2004,관악로30길 27,
서울특별시 관악구 봉천동,관악푸르지오,84.75,202101,9,101900 ,20,2004,관악로30길 27,
서울특별시 관악구 봉천동,관악푸르지오,84.2,202101,9,100500 ,6,2004,관악로30길 27,
서울특별시 관악구 봉천동,관악푸르지오,84.2,202101,9,104000 ,16,2004,관악로30길 27,
서울특별시 관악구 봉천동,관악푸르지오,84.75,202102,10,105000 ,22,2004,관악로30길 27,
서울특별시 관악구 봉천동,관악푸르지오,84.75,202102,20,109000 ,11,2004,관악로30길 27,
서울특별시 관악구 봉천동,관악푸르지오,84.75,202102,27,109000 ,18,2004,관악로30길 27,
서울특별시 관악구 봉천동,관악푸르지오,84.2,202103,4,109500 ,18,2004,관악로30길 27,
서울특별시 관악구 봉천동,관악푸르지오,84.2,202103,13,109700 ,12,2004,관악로30길 27,
서울특별시 관악구 봉천동,관악푸르지오,84.2,202103,13,105000 ,5,2004,관악로30길 27,
서울특별시 관악구 봉천동,그린,72.84,202103,15,42000 ,3,1999,봉천로23다길 13,
서울특별시 관악구 봉천동,금강아미움(102동),71.3453,202102,5,80000 ,3,2010,장군봉1길 12,
서울특별시 관악구 봉천동,금강아미움(103동),71.1203,202101,16,75000 ,6,2010,장군봉1길 16,
서울특별시 관악구 봉천동,낙성대현대(296),84.97,202102,16,98000 ,7,1998,낙성대로 37,
서울특별시 관악구 봉천동,낙성대현대아파트,61.74,202101,31,69900 ,8,1988,남부순환로248길 56,
서울특별시 관악구 봉천동,낙성대현대아파트,61.74,202103,6,71000 ,4,1988,남부순환로248길 56,
서울특별시 관악구 봉천동,대동황실,84.99,202101,16,87157 ,6,2003,구암길 95,
서울특별시 관악구 봉천동,대안그린,72.53,202102,26,55000 ,6,2005,남부순환로 1727-8,
서울특별시 관악구 봉천동,대우디오슈페리움2단지,84.76,202102,2,79800 ,10,2007,관악로 168,
서울특별시 관악구 봉천동,두산,84.87,202101,8,96000 ,6,2000,봉천로 387,
서울특별시 관악구 봉천동,두산,84.87,202101,18,95500 ,2,2000,봉천로 387,
서울특별시 관악구 봉천동,두산,84.87,202101,25,109000 ,19,2000,은천로 86,
서울특별시 관악구 봉천동,두산,84.87,202101,26,102000 ,21,2000,은천로 86,
서울특별시 관악구 봉천동,두산,84.87,202101,28,104500 ,8,2000,봉천로 387,
서울특별시 관악구 봉천동,두산,84.92,202102,9,98000 ,4,2000,봉천로 387,
서울특별시 관악구 봉천동,두산,84.92,202103,3,109500 ,16,2000,봉천로 387,
서울특별시 관악구 봉천동,무학,82.43,202102,19,57000 ,2,1998,장군봉8길 16,20210301
서울특별시 관악구 봉천동,벽산블루밍,84.99,202101,9,95000 ,12,2005,은천로 93,
서울특별시 관악구 봉천동,벽산블루밍,84.99,202101,9,99000 ,21,2005,은천로 93,
서울특별시 관악구 봉천동,벽산블루밍,84.99,202101,12,87000 ,3,2005,은천로 93,
서울특별시 관악구 봉천동,벽산블루밍,84.99,202101,13,92200 ,21,2005,은천로 93,
서울특별시 관악구 봉천동,벽산블루밍,84.99,202101,23,104500 ,16,2005,은천로 93,
서울특별시 관악구 봉천동,벽산블루밍,84.99,202101,27,93000 ,5,2005,은천로 93,
서울특별시 관악구 봉천동,벽산블루밍,84.99,202101,28,92700 ,8,2005,은천로 93,
서울특별시 관악구 봉천동,벽산블루밍,84.99,202102,8,103500 ,15,2005,은천로 93,
서울특별시 관악구 봉천동,벽산블루밍,84.99,202102,26,107500 ,19,2005,은천로 93,
서울특별시 관악구 봉천동,벽산블루밍,84.99,202103,5,100000 ,11,2005,은천로 93,
서울특별시 관악구 봉천동,벽산블루밍,84.99,202103,6,104500 ,11,2005,은천로 93,
서울특별시 관악구 봉천동,벽산블루밍3차,84.72,202102,3,84500 ,2,2004,은천로15길 24,
서울특별시 관악구 봉천동,벽산타운II,79.28,202101,9,83500 ,12,2003,구암5가길 49,
서울특별시 관악구 봉천동,벽산타운II,79.28,202101,22,85000 ,12,2003,구암5가길 49,
서울특별시 관악구 봉천동,벽산타운II,79.28,202103,6,84800 ,13,2003,구암5가길 49,
서울특별시 관악구 봉천동,보라매삼성,84.84,202101,7,89300 ,10,1996,보라매로 62,
서울특별시 관악구 봉천동,보라매삼성,84.84,202101,18,86800 ,7,1996,보라매로 62,
서울특별시 관악구 봉천동,보라매삼성,84.84,202101,24,78003 ,2,1996,보라매로 62,
서울특별시 관악구 봉천동,보라매삼성,84.84,202102,4,89300 ,10,1996,보라매로 62,
서울특별시 관악구 봉천동,보라매삼성,84.78,202102,16,82000 ,13,1996,보라매로 62,
서울특별시 관악구 봉천동,봉천동,67.75,202102,28,30000 ,3,2002,봉천로21길 77,
서울특별시 관악구 봉천동,봉천동아,84.87,202101,9,93200 ,17,2000,관악로 285,
서울특별시 관악구 봉천동,봉천동아,84.87,202101,30,90500 ,17,2000,관악로 285,
서울특별시 관악구 봉천동,봉천동아,84.87,202102,6,94500 ,19,2000,관악로 285,
서울특별시 관악구 봉천동,봉천우성,84.96,202101,2,87900 ,26,2000,관악로30길 12,
서울특별시 관악구 봉천동,봉천우성,84.96,202101,3,89900 ,20,2000,관악로30길 12,
서울특별시 관악구 봉천동,부미아띠랑스힐,83.95,202102,3,60000 ,2,2002,남부순환로230길 117,
서울특별시 관악구 봉천동,삼정,83.09,202101,14,50000 ,5,2001,인헌길 168,
서울특별시 관악구 봉천동,서울대입구아이원 (1560-61),84.89,202102,6,104500 ,10,2006,청룡길 78,
서울특별시 관악구 봉천동,서희스타힐스,84.93,202101,16,79300 ,10,2015,청림3길 10,
서울특별시 관악구 봉천동,에이스인헌,66.14,202102,27,57500 ,6,2009,낙성대역16길 29,
서울특별시 관악구 봉천동,탑,81.72,202101,11,57000 ,3,2004,남부순환로233길 19-12,
서울특별시 관악구 봉천동,탑,71.56,202102,2,35000 ,5,2004,남부순환로233길 19-12,
서울특별시 관악구 봉천동,탑,84.7,202103,11,57100 ,3,2004,남부순환로233길 19-12,
서울특별시 관악구 봉천동,해태보라매타워,84.04,202102,28,71900 ,8,1996,보라매로3길 29,
서울특별시 관악구 봉천동,현대(관악),84.74,202101,5,89900 ,3,1992,관악로40길 60,
서울특별시 관악구 봉천동,현대(관악),84.74,202101,9,93000 ,11,1992,관악로 304,
서울특별시 관악구 봉천동,현대(관악),68.8,202102,1,84000 ,10,1992,관악로40길 60,
서울특별시 관악구 봉천동,현대(관악),84.74,202102,10,98000 ,12,1992,관악로 304,
서울특별시 관악구 봉천동,현대(관악),68.8,202102,22,88000 ,6,1992,관악로 304,
서울특별시 관악구 봉천동,현대(관악),84.74,202103,16,102500 ,8,1992,관악로40길 60,
서울특별시 관악구 신림동,LIG 대학마을(건영아파트3차),69.17,202101,27,70000 ,4,1996,신림로3길 40,
서울특별시 관악구 신림동,LIG 대학마을(건영아파트3차),84.82,202101,30,69500 ,3,1996,신림로3길 40,
서울특별시 관악구 신림동,LIG 대학마을(건영아파트3차),84.82,202102,24,70000 ,3,1996,신림로3길 40,
서울특별시 관악구 신림동,LIG 대학마을(건영아파트3차),84.82,202104,6,50000 ,15,1996,신림로3길 40,
서울특별시 관악구 신림동,건영2,73.48,202101,11,52000 ,3,1988,난곡로35길 28-7,
서울특별시 관악구 신림동,건영2,73.48,202101,14,49900 ,4,1988,난곡로35길 28-7,
서울특별시 관악구 신림동,건영4,84.89,202101,26,74000 ,10,1997,신림로48길 17-20,
서울특별시 관악구 신림동,관악산휴먼시아 1단지,84.97,202101,9,77500 ,5,2008,난곡로 30,
서울특별시 관악구 신림동,관악산휴먼시아 1단지,84.97,202103,6,84500 ,13,2008,난곡로 30,
서울특별시 관악구 신림동,관악산휴먼시아 2단지,84.97,202101,9,74000 ,18,2008,난곡로 55,
서울특별시 관악구 신림동,관악산휴먼시아 2단지,84.97,202101,11,72000 ,11,2008,난곡로 55,
서울특별시 관악구 신림동,관악산휴먼시아 2단지,84.98,202101,28,79800 ,18,2008,난곡로 55,
서울특별시 관악구 신림동,관악산휴먼시아 2단지,84.97,202102,19,80000 ,14,2008,난곡로 55,
서울특별시 관악구 신림동,관악산휴먼시아 2단지,84.97,202102,26,79500 ,17,2008,난곡로 55,
서울특별시 관악구 신림동,관악산휴먼시아 2단지,84.96,202102,27,81000 ,2,2008,난곡로 55,
서울특별시 관악구 신림동,관악산휴먼시아 2단지,84.98,202103,13,74000 ,13,2008,난곡로 55,
서울특별시 관악구 신림동,관악산휴먼시아 2단지,84.97,202103,13,81500 ,10,2008,난곡로 55,
서울특별시 관악구 신림동,금호(1차),84.96,202101,22,59000 ,15,1997,대학18길 9,
서울특별시 관악구 신림동,금호(1차),84.96,202102,25,53000 ,8,1997,대학18길 9,
서울특별시 관악구 신림동,동훈CDI,84.39,202101,2,66000 ,3,2010,조원로13길 23,
서울특별시 관악구 신림동,두영,84.87,202101,5,66500 ,10,2002,문성로16나길 25,
서울특별시 관악구 신림동,라이프,84.38,202101,24,58000 ,1,1996,문성로 86,
서울특별시 관악구 신림동,라이프,84.38,202101,30,62000 ,17,1996,문성로 86,
서울특별시 관악구 신림동,라이프,84.38,202103,15,58000 ,4,1996,문성로 86,
서울특별시 관악구 신림동,라이프,84.38,202103,26,47000 ,5,1996,문성로 86,
서울특별시 관악구 신림동,미래,84.91,202101,29,44670 ,4,1997,미성길 15,
서울특별시 관악구 신림동,보라매갑을,73.73,202102,3,66500 ,16,2003,관천로24길 3,
서울특별시 관악구 신림동,보라매갑을,74.7,202103,11,54500 ,1,2003,관천로24길 3,
서울특별시 관악구 신림동,삼성산주공(주공3단지),83.21,202101,5,67000 ,8,2000,호암로 399,
서울특별시 관악구 신림동,삼성산주공(주공3단지),83.21,202101,25,69000 ,20,2000,호암로 399,
서울특별시 관악구 신림동,삼성산주공(주공3단지),83.21,202102,4,66500 ,5,2000,호암로 399,
서울특별시 관악구 신림동,삼성산주공(주공3단지),83.21,202102,6,70000 ,13,2000,호암로 399,
서울특별시 관악구 신림동,상목에버빌B,81.595,202101,10,45000 ,3,2004,호암로 566,
서울특별시 관악구 신림동,서울중앙,84.39,202103,2,42500 ,2,2002,미성10길 14,
서울특별시 관악구 신림동,서초,84.8,202103,1,69000 ,13,2003,호암로16길 5,
서울특별시 관악구 신림동,신림2차현대,84.6,202103,15,70000 ,11,1996,조원로13길 15,
서울특별시 관악구 신림동,신림동신도브래뉴,84.95,202103,4,86000 ,1,2003,조원로16길 12,
서울특별시 관악구 신림동,신림동신도브래뉴,81.42,202103,19,75000 ,9,2003,조원로16길 12,
서울특별시 관악구 신림동,신림푸르지오,84.79,202101,30,94800 ,11,2005,남부순환로 1430,
서울특별시 관악구 신림동,신림푸르지오,84.87,202102,1,91800 ,10,2005,남부순환로 1430,
서울특별시 관악구 신림동,신림푸르지오,84.79,202102,4,93000 ,5,2005,남부순환로 1430,
서울특별시 관악구 신림동,신림푸르지오,84.79,202102,14,97000 ,11,2005,남부순환로 1430,20210312
서울특별시 관악구 신림동,신림푸르지오,84.87,202102,14,98500 ,7,2005,남부순환로 1430,
서울특별시 관악구 신림동,신림푸르지오,84.79,202102,14,97000 ,11,2005,남부순환로 1430,
서울특별시 관악구 신림동,신림푸르지오,84.79,202102,26,100000 ,11,2005,남부순환로 1430,
서울특별시 관악구 신림동,신림푸르지오,84.79,202102,27,99900 ,21,2005,남부순환로 1430,
서울특별시 관악구 신림동,신림현대,82.2,202101,30,81500 ,13,1993,신림로29길 8,
서울특별시 관악구 신림동,신림현대,82.2,202102,20,78000 ,2,1993,신림로29길 8,
서울특별시 관악구 신림동,쌍용,84.88,202101,9,56000 ,5,1998,미성길 122,
서울특별시 관악구 신림동,앰팰리스 아파트,72.687,202101,8,77000 ,13,2020,신림로 194,
서울특별시 관악구 신림동,앰팰리스 아파트,72.687,202102,17,75000 ,7,2020,신림로 194,
서울특별시 관악구 신림동,앰팰리스 아파트,72.687,202102,17,75000 ,4,2020,신림로 194,
서울특별시 관악구 신림동,에셀비전21,84.64,202103,22,59600 ,9,2003,남부순환로166길 90,
